cyclomatic_complexity,cognitive_complexity,nesting_depth,lines_of_code,num_methods,num_classes,num_parameters,code_duplication,test_coverage,comment_ratio,inheritance_depth,coupling,cohesion,num_sql_queries,num_file_operations,num_network_calls,input_validation_ratio,uses_encryption,num_annotations,dependency_injection_usage,patterns,vulnerability_type,severity
1,41,6,729,37,7,5,0.27914988368565224,0.017658177042655487,0.3892980532692351,7,14,0.825538824938457,4,3,0,0.5497795289302029,1,22,0.6209942475750025,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,bridge_design_pattern,strategy_design_pattern,command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,dependency_injection,spring_mvc_pattern,repository_pattern,service_layer_pattern,oop_fundamentals,collections_framework,lombok_jpa_annotations,core_annotations_di,openapi_documentation,batch_processing_etl",none,LOW
36,83,1,763,29,7,1,0.3549498988639366,0.7440572370356515,0.2912934095052467,5,8,0.4701934008541102,15,4,3,0.2959618768390977,0,7,0.541778497054587,"prototype_design_pattern,template_method_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming,batch_processing_etl",sql_injection,MEDIUM
25,82,3,588,18,4,9,0.35851364810904046,0.1888287366539485,0.2341191551761933,7,29,0.9976122685832818,6,2,9,0.008771771530295402,0,18,0.8600797412719182,"prototype_design_pattern,decorator_design_pattern,facade_design_pattern,bridge_design_pattern,observer_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,dependency_injection,spring_mvc_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,core_annotations_di,web_mvc_annotations,spring_data_jpa",sql_injection,HIGH
37,16,4,125,29,12,1,0.1176053621060415,0.8248851196806769,0.2797293580373427,7,28,0.5275635880431455,19,6,0,0.45118841205746085,1,28,0.5914739422169932,"abstract_factory_design_pattern,decorator_design_pattern,composite_design_pattern,facade_design_pattern,bridge_design_pattern,observer_design_pattern,template_method_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,mediator_design_pattern,memento_design_pattern,visitor_design_pattern,spring_mvc_pattern,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming,spring_boot_error_handling,lombok_jpa_annotations,core_annotations_di,openapi_documentation,spring_data_jpa",authentication_bypass,HIGH
1,4,9,413,6,17,5,0.38509357555241236,0.355045437122979,0.2839706266781611,2,28,0.770194024697403,15,4,7,0.7501104229089814,0,15,0.5776875393823575,"prototype_design_pattern,abstract_factory_design_pattern,proxy_design_pattern,bridge_design_pattern,strategy_design_pattern,template_method_design_pattern,mediator_design_pattern,spring_mvc_pattern,restful_api_pattern,repository_pattern,oop_fundamentals,optional_null_safety,core_annotations_di,web_mvc_annotations,spring_data_jpa",none,LOW
15,12,6,211,18,3,11,0.009801784023141025,0.33861967998163645,0.305334352117193,4,13,0.8913681864704606,16,9,14,0.6341700015221902,0,25,0.20189706801632146,"decorator_design_pattern,command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,spring_mvc_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,oop_fundamentals,collections_framework,loops_and_iteration,lombok_jpa_annotations,web_mvc_annotations,http_request_processing,openapi_documentation,spring_data_jpa",insecure_deserialization,CRITICAL
37,29,4,385,32,9,7,0.35808094230336024,0.011817335778210536,0.02687569256796798,2,18,0.4226056960972594,1,4,6,0.9268187900593003,1,18,0.6203885649895984,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,composite_design_pattern,bridge_design_pattern,observer_design_pattern,template_method_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,dependency_injection,spring_mvc_pattern,restful_api_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,optional_null_safety,spring_boot_error_handling,core_annotations_di,web_mvc_annotations",none,LOW
13,7,1,259,42,5,1,0.05103055175971155,0.9877289829230171,0.1651325679131552,4,7,0.7263291759613659,11,5,6,0.6857742003189932,0,8,0.6680026245780745,"command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,restful_api_pattern,repository_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming",none,LOW
40,14,8,455,47,16,8,0.3648241042106095,0.6120043391718638,0.11805212713320659,6,11,0.5626209438497805,12,5,1,0.14125722064609347,0,7,0.8813693793386274,"prototype_design_pattern,decorator_design_pattern,composite_design_pattern,bridge_design_pattern,template_method_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,interpreter_design_pattern,oop_fundamentals,collections_framework,loops_and_iteration",sql_injection,MEDIUM
8,12,2,963,31,8,12,0.26355904528420215,0.4227301661859907,0.028227855406802196,4,16,0.47100234874741453,4,8,9,0.2668182149464742,0,16,0.4253414118168216,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,bridge_design_pattern,observer_design_pattern,command_design_pattern,template_method_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,spring_mvc_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,oop_fundamentals,collections_framework,core_annotations_di,web_mvc_annotations,batch_processing_etl",path_traversal,MEDIUM
5,99,8,287,11,16,11,0.21862725034154606,0.09662140446133904,0.16503959873857152,1,11,0.3082402689294184,15,2,14,0.12534137845374027,0,14,0.2039260790250479,"prototype_design_pattern,command_design_pattern,template_method_design_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,dto_pattern,oop_fundamentals,collections_framework,web_mvc_annotations,spring_data_jpa",sql_injection,MEDIUM
9,5,6,121,26,19,13,0.3453331948807145,0.6991480641510168,0.2464693941652587,5,14,0.9103818446585799,7,7,5,0.7947354701076591,0,1,0.569272809900136,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,bridge_design_pattern,strategy_design_pattern,command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,oop_fundamentals,collections_framework,loops_and_iteration,optional_null_safety",xxe,MEDIUM
1,81,8,972,28,16,8,0.018185416873616356,0.28273046999193885,0.07139907198976751,7,4,0.3951170830587988,13,6,7,0.9506956115027869,0,3,0.9725574470665842,"flyweight_design_pattern,command_design_pattern,template_method_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,restful_api_pattern,oop_fundamentals,collections_framework,optional_null_safety,utility_libraries,batch_processing_etl",xxe,MEDIUM
36,32,6,852,27,18,14,0.11173516283778917,0.988280818375529,0.12201069755514152,6,1,0.914682012479398,7,8,7,0.22626510547348433,0,26,0.0753059387818773,"composite_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,interpreter_design_pattern,spring_mvc_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming,spring_boot_error_handling,utility_libraries,lombok_jpa_annotations,web_mvc_annotations,spring_data_jpa,batch_processing_etl",sql_injection,MEDIUM
35,74,5,482,19,15,13,0.308220071233827,0.9505473591493231,0.25566832876686163,7,19,0.7204834191659136,17,4,14,0.7655235118905177,1,5,0.003472238061101307,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,composite_design_pattern,bridge_design_pattern,observer_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,restful_api_pattern,oop_fundamentals,collections_framework,loops_and_iteration,optional_null_safety,http_request_processing",none,LOW
2,43,5,755,45,18,3,0.423607703315409,0.7352966788027886,0.23172986302288537,2,17,0.7347388881605288,19,6,4,0.43700250991439193,1,14,0.0359140934767711,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,bridge_design_pattern,strategy_design_pattern,observer_design_pattern,command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,repository_pattern,service_layer_pattern,oop_fundamentals,collections_framework,functional_programming,web_mvc_annotations,spring_data_jpa,batch_processing_etl",none,LOW
40,81,8,697,27,14,3,0.19055381847255848,0.971071930282969,0.34751418526928957,4,2,0.8800562559802816,11,7,7,0.3552145629518314,1,12,0.8313483728419079,"composite_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,visitor_design_pattern,interpreter_design_pattern,dependency_injection,restful_api_pattern,repository_pattern,service_layer_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming,spring_boot_error_handling,utility_libraries,core_annotations_di,spring_data_jpa,batch_processing_etl",path_traversal,MEDIUM
23,69,7,401,20,16,3,0.12938073631677854,0.10563386245376283,0.3164923878601534,4,4,0.6566088026723464,10,8,12,0.9868848348058662,1,2,0.0011216542938590202,"composite_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,restful_api_pattern,oop_fundamentals,collections_framework,loops_and_iteration,optional_null_safety,utility_libraries,http_request_processing",none,LOW
9,45,8,978,3,5,10,0.25936821789449716,0.2799153605365452,0.3862444209144118,2,1,0.5500991976940395,15,7,1,0.34587949909413773,1,19,0.22155154207741656,"prototype_design_pattern,adapter_design_pattern,proxy_design_pattern,spring_mvc_pattern,repository_pattern,dto_pattern,oop_fundamentals,loops_and_iteration,openapi_documentation,spring_data_jpa",path_traversal,MEDIUM
34,9,8,152,16,8,4,0.3111576261934207,0.2532432887911791,0.2388773240453509,6,8,0.3971646787947642,14,1,13,0.6610297152855868,1,15,0.9815303507554609,"prototype_design_pattern,composite_design_pattern,template_method_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,interpreter_design_pattern,dependency_injection,spring_mvc_pattern,restful_api_pattern,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,spring_boot_error_handling,core_annotations_di,web_mvc_annotations,http_request_processing,spring_data_jpa",none,LOW
46,49,7,41,39,16,7,0.21005151570287323,0.07201265845930249,0.2793869465646505,1,23,0.6992907668456785,12,5,3,0.7127980885465253,0,13,0.7458256486845294,"prototype_design_pattern,composite_design_pattern,facade_design_pattern,observer_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,mediator_design_pattern,interpreter_design_pattern,dependency_injection,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,optional_null_safety,spring_boot_error_handling,core_annotations_di,spring_data_jpa",none,LOW
14,33,2,190,44,1,1,0.4383553413298775,0.9722265979714558,0.3442025035257612,2,4,0.6872169379757552,17,3,9,0.7730291207749918,1,3,0.2188025654173733,"command_design_pattern,template_method_design_pattern,iterator_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,restful_api_pattern,collections_framework,loops_and_iteration,optional_null_safety,functional_programming,utility_libraries,http_request_processing",none,LOW
4,18,9,588,29,11,10,0.2617193544300067,0.059974086646893854,0.33599697793010724,1,26,0.5057275399671,0,3,1,0.8620073316278526,0,9,0.22189750447475742,"prototype_design_pattern,facade_design_pattern,observer_design_pattern,command_design_pattern,template_method_design_pattern,mediator_design_pattern,oop_fundamentals,collections_framework,optional_null_safety,batch_processing_etl",none,LOW
30,9,7,525,15,11,4,0.017911793785292507,0.8566889039943296,0.28748865681049374,6,16,0.7200398479574368,0,8,4,0.5661866693314358,1,22,0.4583452926853002,"abstract_factory_design_pattern,decorator_design_pattern,composite_design_pattern,bridge_design_pattern,flyweight_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,memento_design_pattern,spring_mvc_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,spring_boot_error_handling,lombok_jpa_annotations,core_annotations_di,web_mvc_annotations,openapi_documentation",none,LOW
31,62,6,807,30,2,13,0.11152697735309519,0.7681614245768392,0.20010248374959005,1,20,0.6075568201778541,0,6,10,0.6043968381136641,0,22,0.07598415806552516,"facade_design_pattern,observer_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,memento_design_pattern,interpreter_design_pattern,spring_mvc_pattern,restful_api_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,functional_programming,spring_boot_error_handling,lombok_jpa_annotations,web_mvc_annotations,http_request_processing,openapi_documentation,batch_processing_etl",insecure_deserialization,HIGH
38,57,9,278,40,19,1,0.22532351545890728,0.37586708747145947,0.10928275529229153,3,19,0.8638711077394297,8,5,2,0.7111373622384597,0,22,0.6530615822448217,"prototype_design_pattern,abstract_factory_design_pattern,decorator_design_pattern,composite_design_pattern,bridge_design_pattern,observer_design_pattern,template_method_design_pattern,iterator_design_pattern,state_design_pattern,chain_of_responsibility_design_pattern,visitor_design_pattern,interpreter_design_pattern,dependency_injection,spring_mvc_pattern,repository_pattern,service_layer_pattern,aop_pattern,oop_fundamentals,collections_framework,loops_and_iteration,optional_null_safety,spring_boot_error_handling,lombok_jpa_annotations,core_annotations_di,spring_data_jpa",none,LOW
11,29,1,245,49,5,14,0.3488627595084667,0.018807362629798985,0.3508863015741624,1,14,0.691640380338558,13,1,5,0.14888742333988103,1,3,0.4966012494525649,"prototype_design_pattern,command_design_pattern,template_method_design_pattern,iterator_design_pattern,oop_fundamentals,collections_framework,loops_and_iteration",sql_injection,MEDIUM
35,78,2,286,1,3,10,0.10987612189629442,0.0060959049818695155,0.31066217689492204,3,29,0.95357501044278,17,0,6,0.2000504225141212,1,11,0.4192628529721697,"restful_api_pattern,repository_pattern,dto_pattern,oop_fundamentals,loops_and_iteration,spring_boot_error_handling,core_annotations_di,spring_data_jpa",sql_injection,MEDIUM
